Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Population density (people per sq. km of land area),EN.POP.DNST,Late-demographic dividend,LTE,50.0497079440316,50.3988283393044,50.7223153521246,51.0352542097309,51.3569517001474,51.6339198305245,51.8699034142385,52.0484358536661,52.1513776018074,
Population density (people per sq. km of land area),EN.POP.DNST,Latin America & Caribbean,LCN,30.3720362123719,30.6922729717942,31.0086973944096,31.3220948383066,31.6283108071692,31.9192007776843,32.2032803244163,32.4647400233185,32.6866073456395,
Population density (people per sq. km of land area),EN.POP.DNST,Latin America & Caribbean (excluding high income),LAC,30.487574741238,30.8127572250437,31.1348588163618,31.4591032354982,31.7941611979168,32.1419522280336,32.4823354171137,32.7783132767874,33.0287312620174,
Population density (people per sq. km of land area),EN.POP.DNST,Latin America & the Caribbean (IDA & IBRD countries),TLA,29.7538700624778,30.077687590655,30.3983864744023,30.7163878796863,31.0281252655246,31.3275998278954,31.6137837810285,31.8731567347521,32.0995605667199,
Population density (people per sq. km of land area),EN.POP.DNST,Least developed countries: UN classification,LDC,44.4705570927491,45.562116863524,46.6664965087048,47.8112065738296,48.9890010257059,50.1757156308904,51.3865649158601,52.6393001286885,53.9053530503452,
Population density (people per sq. km of land area),EN.POP.DNST,Low & middle income,LMY,64.0991895100567,64.9652490653025,65.8191173321333,66.6712145115937,67.5309719750919,68.3676163852777,69.1859576952929,69.9760775783831,70.6904699270362,
Population density (people per sq. km of land area),EN.POP.DNST,Low income,LIC,37.5601264534467,38.500652007329,39.481889976623,40.5337596671027,41.6367434286752,42.7841128456253,43.9973164557594,45.2383861481841,46.4724314653977,
Population density (people per sq. km of land area),EN.POP.DNST,Lower middle income,LMC,117.160396947959,119.027394267769,120.847778279414,122.670969693588,124.51604459889,126.305612129257,128.061247414621,129.804983058141,131.475817174889,
Population density (people per sq. km of land area),EN.POP.DNST,Middle East & North Africa,MEA,37.6702446786008,38.461333031106,39.249118199767,39.9985288703513,40.7311991551462,41.4611645608169,42.1857385993514,42.788805189359,43.3416197458206,
Population density (people per sq. km of land area),EN.POP.DNST,Middle East & North Africa (excluding high income),MNA,42.0445000675841,42.9062122732693,43.7603800863525,44.5608809260037,45.35207610944,46.1358695117182,46.9330366516218,47.6916747646715,48.4139617744285,
Population density (people per sq. km of land area),EN.POP.DNST,Middle East & North Africa (IDA & IBRD countries),TMN,41.6017009941323,42.4528165846523,43.2963821134492,44.0862082283303,44.8674454377192,45.6385414255896,46.4227968287216,47.1682934045582,47.8772657638243,
Population density (people per sq. km of land area),EN.POP.DNST,Middle income,MIC,69.0604554875077,69.9126394299818,70.7424588242024,71.5572341342269,72.3719223348319,73.1504800402935,73.8950535694132,74.6010341852054,75.217405312773,
Population density (people per sq. km of land area),EN.POP.DNST,North America,NAC,19.3897565867376,19.5377713014209,19.6823209480185,19.8335188348034,19.9707369774655,20.0941818015991,20.2061392815705,20.4041994772392,20.6466449310762,
Population density (people per sq. km of land area),EN.POP.DNST,Not classified,INX,,,,,,,,,,
Population density (people per sq. km of land area),EN.POP.DNST,OECD members,OED,37.0168695029917,37.2677947196485,37.5144742081798,37.7513112803666,37.9805795187678,38.193835459805,38.3820294278618,38.5884636450694,38.8472433846879,
Population density (people per sq. km of land area),EN.POP.DNST,Other small states,OSS,13.8923196940576,14.2287063233768,14.5798459670326,14.9187525933087,15.2343890943754,15.5028737018379,15.7543863535231,15.9394230859159,16.1002536009664,
Population density (people per sq. km of land area),EN.POP.DNST,Pacific island small states,PSS,37.0571495327103,37.4658566978193,37.8726791277259,38.283707165109,38.7258456742011,39.1305689789556,39.5334372564302,40.0127669524552,40.5638815276695,
Population density (people per sq. km of land area),EN.POP.DNST,Post-demographic dividend,PST,34.6959058268305,34.8532296120985,35.0095108511286,35.1564618590872,35.2905320984901,35.4151763037293,35.5167553177576,35.6488970120883,35.8228826575105,
Population density (people per sq. km of land area),EN.POP.DNST,Pre-demographic dividend,PRE,39.8126190590004,40.9908460506012,42.1700592222351,43.3750441480818,44.6108049997111,45.8653876617366,47.1473961630727,48.4626990177166,49.7837964610713,
Population density (people per sq. km of land area),EN.POP.DNST,Small states,SST,15.0914377570422,15.3933376681439,15.7064741653614,16.0086163150547,16.2915967986585,16.5482650450345,16.7827150905729,16.953605891224,17.1132480290242,
Population density (people per sq. km of land area),EN.POP.DNST,South Asia,SAS,362.964397005458,367.648247612057,372.221549517518,376.732390149842,381.31481186049,385.846173600519,390.262041526979,394.650788659405,398.713576178377,
Population density (people per sq. km of land area),EN.POP.DNST,South Asia (IDA & IBRD),TSA,362.964397005458,367.648247612057,372.221549517518,376.732390149842,381.31481186049,385.846173600519,390.262041526979,394.650788659405,398.713576178377,
Population density (people per sq. km of land area),EN.POP.DNST,Sub-Saharan Africa,SSF,39.9774612297583,41.082980651919,42.2210709806117,43.3703314069306,44.5310169645414,45.7246944918547,46.9445942820503,48.1900581184587,49.4399473285099,
Population density (people per sq. km of land area),EN.POP.DNST,Sub-Saharan Africa (excluding high income),SSA,39.9744659132317,41.0799475962812,42.2179736182226,43.3672035170123,44.5278626154039,45.7215246611781,46.9414118184078,48.1868645945585,49.4367445519,
Population density (people per sq. km of land area),EN.POP.DNST,Sub-Saharan Africa (IDA & IBRD countries),TSS,39.9774612297583,41.082980651919,42.2210709806117,43.3703314069306,44.5310169645414,45.7246944918547,46.9445942820503,48.1900581184587,49.4399473285099,
Population density (people per sq. km of land area),EN.POP.DNST,Upper middle income,UMC,48.0017074803132,48.4102947181494,48.8028150972813,49.1762757662337,49.5456982394856,49.8816346962263,50.1832838083551,50.4331908202692,50.5947017024538,
Population density (people per sq. km of land area),EN.POP.DNST,World,WLD,55.6399081183873,56.3192619231579,56.9895880770659,57.653845018047,58.3193954024802,58.9620925244172,59.5850969589711,60.1893435900946,60.7821086854912,
"Population, total",SP.POP.TOTL,Afghanistan,AFG,31541209,32716210,33753499,34636207,35643418,36686784,37769499,38972230,40099462,41128771
"Population, total",SP.POP.TOTL,Albania,ALB,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666,2775634
"Population, total",SP.POP.TOTL,Algeria,DZA,38000626,38760168,39543154,40339329,41136546,41927007,42705368,43451666,44177969,44903225
"Population, total",SP.POP.TOTL,American Samoa,ASM,52995,52217,51368,50448,49463,48424,47321,46189,45035,44273
"Population, total",SP.POP.TOTL,Andorra,AND,71367,71621,71746,72540,73837,75013,76343,77700,79034,79824
"Population, total",SP.POP.TOTL,Angola,AGO,26147002,27128337,28127721,29154746,30208628,31273533,32353588,33428486,34503774,35588987
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,88497,89236,89941,90564,91119,91626,92117,92664,93219,93763
"Population, total",SP.POP.TOTL,Argentina,ARG,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830
"Population, total",SP.POP.TOTL,Armenia,ARM,2901385,2889930,2878595,2865835,2851923,2836557,2820602,2805608,2790974,2780469
"Population, total",SP.POP.TOTL,Aruba,ABW,102880,103594,104257,104874,105439,105962,106442,106585,106537,106445
"Population, total",SP.POP.TOTL,Australia,AUS,23128129,23475686,23815995,24190907,24594202,24966643,25340217,25655289,25688079,25978935
"Population, total",SP.POP.TOTL,Austria,AUT,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9042528
"Population, total",SP.POP.TOTL,Azerbaijan,AZE,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10093121,10137750,10175016
"Population, total",SP.POP.TOTL,Bahamas,BHS,385650,389131,392697,395976,399020,401906,404557,406471,407906,409984
"Population, total",SP.POP.TOTL,Bahrain,BHR,1261673,1311134,1362142,1409661,1456834,1487340,1494188,1477469,1463265,1472233
"Population, total",SP.POP.TOTL,Bangladesh,BGD,154030139,155961299,157830000,159784568,161793964,163683958,165516222,167420951,169356251,171186372
"Population, total",SP.POP.TOTL,Barbados,BRB,276865,277493,278083,278649,279187,279688,280180,280693,281200,281635
"Population, total",SP.POP.TOTL,Belarus,BLR,9443211,9448515,9461076,9469379,9458989,9438785,9419758,9379952,9302585,9208701
"Population, total",SP.POP.TOTL,Belgium,BEL,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11592952,11669446
"Population, total",SP.POP.TOTL,Belize,BLZ,344688,352335,359871,367313,374693,382066,389095,394921,400031,405272
"Population, total",SP.POP.TOTL,Benin,BEN,10308730,10614844,10932783,11260085,11596779,11940683,12290444,12643123,12996895,13352864
"Population, total",SP.POP.TOTL,Bermuda,BMU,65001,65138,65237,64554,63873,63918,63911,63893,63764,63532
"Population, total",SP.POP.TOTL,Bhutan,BTN,728889,736357,743274,749761,756121,762096,767459,772506,777486,782455
"Population, total",SP.POP.TOTL,Bolivia,BOL,10743349,10916987,11090085,11263015,11435533,11606905,11777315,11936162,12079472,12224110
"Population, total",SP.POP.TOTL,Bosnia and Herzegovina,BIH,3617559,3571068,3524324,3480986,3440027,3400129,3360711,3318407,3270943,3233526
"Population, total",SP.POP.TOTL,Botswana,BWA,2217278,2260376,2305171,2352416,2401840,2451409,2499702,2546402,2588423,2630296
"Population, total",SP.POP.TOTL,Brazil,BRA,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498
"Population, total",SP.POP.TOTL,British Virgin Islands,VGB,28657,28971,29366,29739,30060,30335,30610,30910,31122,31305
"Population, total",SP.POP.TOTL,Brunei Darussalam,BRN,411702,416656,421437,425994,430276,434274,438048,441725,445373,449002
"Population, total",SP.POP.TOTL,Bulgaria,BGR,7265115,7223938,7177991,7127822,7075947,7025037,6975761,6934015,6877743,6465097
"Population, total",SP.POP.TOTL,Burkina Faso,BFA,17636408,18169842,18718019,19275498,19835858,20392723,20951639,21522626,22100683,22673762
"Population, total",SP.POP.TOTL,Burundi,BDI,10149577,10494913,10727148,10903327,11155593,11493472,11874838,12220227,12551213,12889576
"Population, total",SP.POP.TOTL,Cabo Verde,CPV,539940,546076,552166,558394,564954,571202,577030,582640,587925,593149
"Population, total",SP.POP.TOTL,Cambodia,KHM,14999683,15210817,15417523,15624584,15830689,16025238,16207746,16396860,16589023,16767842
"Population, total",SP.POP.TOTL,Cameroon,CMR,21632850,22299585,23012646,23711630,24393181,25076747,25782341,26491087,27198628,27914536
"Population, total",SP.POP.TOTL,Canada,CAN,35082954,35437435,35702908,36109487,36545236,37065084,37601230,38007166,38226498,38929902
"Population, total",SP.POP.TOTL,Cayman Islands,CYM,58212,59559,60911,62255,63581,64884,66134,67311,68136,68706
"Population, total",SP.POP.TOTL,Central African Rep.,CAF,4802428,4798734,4819333,4904177,4996741,5094780,5209324,5343020,5457154,5579144
"Population, total",SP.POP.TOTL,Chad,TCD,13216766,13697126,14140274,14592585,15085884,15604210,16126866,16644701,17179740,17723315
"Population, total",SP.POP.TOTL,Channel Islands,CHI,159794,160912,162190,163721,165215,167259,169410,171113,172683,174079
"Population, total",SP.POP.TOTL,Chile,CHL,17509925,17687108,17870124,18083879,18368577,18701450,19039485,19300315,19493184,19603733
"Population, total",SP.POP.TOTL,China,CHN,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000,1412360000,1412175000
"Population, total",SP.POP.TOTL,Colombia,COL,46237930,46677947,47119728,47625955,48351671,49276961,50187406,50930662,51516562,51874024
"Population, total",SP.POP.TOTL,Comoros,COM,699393,714612,730216,746232,761664,776313,790986,806166,821625,836774
"Population, total",SP.POP.TOTL,"Congo, Dem. Rep.",COD,73460021,76035588,78656904,81430977,84283273,87087355,89906890,92853164,95894118,99010212
"Population, total",SP.POP.TOTL,"Congo, Rep.",COG,4828066,4944861,5064386,5186824,5312340,5441062,5570733,5702174,5835806,5970424
"Population, total",SP.POP.TOTL,Costa Rica,CRI,4791535,4844288,4895242,4945205,4993842,5040734,5084532,5123105,5153957,5180829
"Population, total",SP.POP.TOTL,Cote d'Ivoire,CIV,22469268,22995555,23596741,24213622,24848016,25493988,26147551,26811790,27478249,28160542
"Population, total",SP.POP.TOTL,Croatia,HRV,4255689,4238389,4203604,4174349,4124531,4087843,4065253,4047680,3879000,3854000
"Population, total",SP.POP.TOTL,Cuba,CUB,11321579,11332026,11339894,11342012,11336405,11328244,11316697,11300698,11256372,11212191
"Population, total",SP.POP.TOTL,Curacao,CUW,153822,155909,157980,159664,160175,159336,157441,154947,152369,149996
"Population, total",SP.POP.TOTL,Cyprus,CYP,1166968,1176995,1187280,1197881,1208523,1218831,1228836,1237537,1244188,1251488
"Population, total",SP.POP.TOTL,Czechia,CZE,10514272,10525347,10546059,10566332,10594438,10629928,10671870,10697858,10505772,10526073
"Population, total",SP.POP.TOTL,Denmark,DNK,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404,5856733,5903037
"Population, total",SP.POP.TOTL,Djibouti,DJI,971753,989087,1006259,1023261,1040233,1057198,1073994,1090156,1105557,1120849
"Population, total",SP.POP.TOTL,Dominica,DMA,68819,69371,70007,70075,70403,70823,71428,71995,72412,72737
"Population, total",SP.POP.TOTL,Dominican Republic,DOM,10157051,10282115,10405832,10527592,10647244,10765531,10881882,10999664,11117873,11228821
"Population, total",SP.POP.TOTL,Ecuador,ECU,15722989,15957994,16195902,16439585,16696944,17015672,17343740,17588595,17797737,18001000
